geom,identyfikator,województwo,powiat,gmina,obręb,numer,data_dodania,cena,przeznaczenie,Link do oferty,Komentarz,Powierzchnia,Link do zdjęcia,Location,,working links
0103000020110F00000100000005000000A9AE77627DE641414BF1E478B52F5841CAEEA3CF63E64141FCF5AF56B62F5841CC6471E061E64141877C36B2A92F584128882EAA7BE64141001D69D3A82F5841A9AE77627DE641414BF1E478B52F5841,121007_5.0005.344/2,małopolskie,nowosądecki,Krynica-Zdrój,Muszynka,344/2,2024/05/28,75000,R z WZ,https://www.facebook.com/groups/1774804752832287/posts/3621887028124041/,,1106.45,https://storage.googleapis.com/my-website-bucketstrona/Muszynca.jpg,"49.384095,21.076343",,yes
0103000020110F00000100000006000000101A491184BF414126844882B4435B41D509D4CE88BF4141EBF70A6FAE435B41AC681F1EA7BF4141F52BF425B4435B41CF31145A9FBF4141566D6D81BE435B41CA31239A80BF41413176C9B5B8435B41101A491184BF414126844882B4435B41,281402_5.0013.93/7,warmińsko-mazurskie,olsztyński,Biskupiec,Najdymowo,93/7,2024/04/17,80000,WZ,https://www.facebook.com/marketplace/item/431876369357135?rid=410245381715269&ad_id&rt=1&refID=0&refType=0&referral_code=commerce_attachment,,1002.84,https://storage.googleapis.com/my-website-bucketstrona/Biskupiec%20zdj%C4%99cie.jpg,"53.878743,20.897613",,yes
0103000020110F00000100000006000000FE9D8EEC02DA3D41E2A64C76BAAF5A41E1E71ABFB3D93D41EA19DF23BEAF5A41068141F598D93D4165485ACBB7AF5A41E1F8641EC6D93D41CCC6F0D0ABAF5A419C5A8E16DFD93D41D9AE91D4B1AF5A41FE9D8EEC02DA3D41E2A64C76BAAF5A41,041001_5.0030.636/6,kujawsko-pomorskie,nakielski,Kcynia,Studzienki,636/6,2024/05/18,,x,x,,1438.42,https://storage.googleapis.com/my-website-bucketstrona/444224500_2646391312187576_7006740316893743485_n.jpg,"53.068475,17.573719",,
0103000020110F00000100000006000000834E19F024334041FA2194AF7C1D5941142517AE2433404100648C3B7C1D5941236173E21C3340413E011BBD6E1D59414788E7892A33404188E064C16C1D594194214D6B3233404179FB42BA7A1D5941834E19F024334041FA2194AF7C1D5941,246401_1.0425.445/4,śląskie,Częstochowa,Częstochowa (miasto),Kawodrza Górna,445/4,2024/05/24,94000,x,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3621007734878637/,,655.67,x,"50.787338,19.074316",,yes
0103000020110F0000010000000C000000EF92BD49AD164341D8D01B336365584109EB4C5FA716434149ECD17F63655841812FB90EA316434107CCF4B563655841019159F591164341237D869B60655841FF5BFA7A95164341F13C59A05A655841986A5A12A61643410CA62B6F46655841CEA7549BA61643414E82979B456558410293DC03AB16434145C85EF1456558411F2F3EA7AC164341C69558144665584106FE6863B01643413F2AC4AA56655841687514E5AF164341D4321B915C655841EF92BD49AD164341D8D01B3363655841,181301_5.0022.93/1,podkarpackie,przemyski,Bircza,Nowa Wieś,93/1,2024/05/22,42900,Bz,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3644422062537204/?sale_post_id=3644422062537204,,1915.68,https://storage.googleapis.com/my-website-bucketstrona/Bricza%20zdj%C4%99cie.jpg,"49.704338,22.475494",,yes
0103000020110F00000100000005000000EE36C0F71D614141FBB48B5E8C355941B4391BFB106141414DC0B18A92355941599E8EECF360414135B30B4D833559419DBBC00301614141E4AFCA127D355941EE36C0F71D614141FBB48B5E8C355941,260418_2.0001.1168/5,świętokrzyskie,kielecki,Strawczyn,Chełmce,1168/5,2024/05/20,93000,x,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3620291211616956/?sale_post_id=3620291211616956,,1204.57,https://storage.googleapis.com/my-website-bucketstrona/Strawczyn%20zdj%C4%99cie.jpg,"50.927133,20.462775",,yes
0103000020110F00000100000010000000450C6520AF724041DC5FAC27007859411543D60EA872404116140AFFFE7759412223D968A7724041B8C168C80D785941E1B859FE9B7240413868F3000B785941757CE5AC907240416BFEFB33077859413C9C45FC887240416921CEF309785941D37385588272404123F1FB870B7859414851B7377D7240419925F51709785941E23321C27F7240411DA2C566017859413FF750A6747240411DF60BEEFB77594146FE1A8D7472404167F782A4FB775941819C7AAEAD724041D9181D7EF9775941390C45E883734041EF5B3E6DF177594122496F688573404134AD8110F8775941D5599019C072404162972884FF775941450C6520AF724041DC5FAC2700785941,100102_2.0036.10,łódzkie,bełchatowski,Bełchatów,Wólka Łękawska,10,2024/05/15,68000,X,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3639384699707607/?sale_post_id=3639384699707607,,6749.71,X,"51.310842,19.367622",,yes
0103000020110F000001000000060000000D4BC8DD9A3E3A410B79F5AD630B5A41A0EA0722B93E3A41FF31509D610B5A41E93DC3F9C03E3A414CFD9A14610B5A41E8F25AC5B53E3A41AD098DC1560B5A4100C0C5718C3E3A414B1851D1570B5A410D4BC8DD9A3E3A410B79F5AD630B5A41,080803_2.0012.435/7,lubuskie,świebodziński,Skąpe,Skąpe,435/7,2024/05/13,67000,x,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3637833139862763/,,4946.79,x,"52.150483,15.450801",,yes
0103000020110F00000100000005000000CA448C3C74334041332D876D24F25941CDE395728233404197525E9D18F25941906E0663983340410E4E891E23F25941D34611FB89334041DB2230A42EF25941CA448C3C74334041332D876D24F25941,100405_2.0014.36/5,łódzkie,łęczycki,Łęczyca,Karkosy,36/5,2024/04/26,88000,Budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3626392704340140/?sale_post_id=3626392704340140,,1222.05,https://storage.googleapis.com/my-website-bucketstrona/100405_2.0014.365.jpg,"52.007882,19.076017",,yes
0103000020110F00000100000006000000B73B1F925C9F3A414CC36F25F5215A41C036EB14809F3A41AFED2A9CEA215A4175B343ED609F3A41D11CCC03E4215A419E95BE4E599F3A413B8698F7E3215A41356BCCC1309F3A4168F5A4B4EB215A41B73B1F925C9F3A414CC36F25F5215A41,080804_2.0011.63/6,lubuskie,świebodziński,Szczaniec,Szczaniec,63/6,2024/05/13,,x,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3637830306529713/,,8220.6,https://storage.googleapis.com/my-website-bucketstrona/080804_2.0011.636.jpg,"52.277614,15.673172",,yes
0103000020110F00000100000005000000548431427AEA414186791CB9825A5A41D2B34C4371EA4141FE5FACFB785A5A41B1F8BAAA8DEA41410D91C340725A5A413FD294D196EA4141021FACF47B5A5A41548431427AEA414186791CB9825A5A41,142403_2.0008.42/4,mazowieckie,pułtuski,Pokrzywnica,Karniewek,42/4,2024/04/23,160000,x,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3624199041226173/,,998.96,https://storage.googleapis.com/my-website-bucketstrona/142403_2.0008.424.jpg,"52.594784,21.095099",,yes
0103000020110F00000100000006000000C4C065566ACF4041B044198A4A4858417CCEA29B7ECF4041617F243B45485841438369EE84CF4041FE0D2D224C485841D2770E2E7BCF40415DA181534E4858416FE568BF6FCF404160EC0EE650485841C4C065566ACF4041B044198A4A485841,121111_2.0003.265/10,małopolskie,nowotarski,Raba Wyżna,Harkabuz,265/10,2024/04/23,50000,x,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3623549691291108/?sale_post_id=3623549691291108,,562.56,https://storage.googleapis.com/my-website-bucketstrona/121111_2.0003.26510.jpg,"49.531223,19.793255",,yes
0103000020110F000001000000070000000D191EBA96194041ECF76AF0D83E5A411666362A9819404178FD2636D83E5A419EEF61679B194041DF77A28FD63E5A41B746FC49A81940416915B9C0D83E5A4175B4B828A11940417603B649E33E5A41AF70F8158A1940413C2ED65DDF3E5A410D191EBA96194041ECF76AF0D83E5A41,041806_5.0004.19/16,kujawsko-pomorskie,włocławski,Chodecz,Gawin,19/16,2024/05/21,24600,Budowlane,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3644117242567686/?sale_post_id=3644117242567686,,628.11,https://storage.googleapis.com/my-website-bucketstrona/Mierzyn.jpg,"52.440204,18.956806",,yes
0103000020110F00000100000005000000F9D35DABA7EB3F41E736A4B8FD985A41FEA79656C3EB3F41443A477CF6985A41A9A8FBC6F7EB3F418A480ED203995A41143FB8E9DDEB3F41AA7159CB0B995A41F9D35DABA7EB3F41E736A4B8FD985A41,041507_2.0003.154/7,kujawsko-pomorskie,toruński,Obrowo,Dzikowo,154/7,2024/05/22,85000,x,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3644955799150497/?sale_post_id=3644955799150497,,1122.54,https://storage.googleapis.com/my-website-bucketstrona/Oborowo%20Zdj%C4%99cie.jpg,"52.942768,18.792610",,yes
0103000020110F000001000000100000006C5263087BBC40412EFAFAC8B29D5B41ABBF9A9C79BC404164192BAAB09D5B411F6F92D6ACBC4041BFF873A4A79D5B41582FE45FDBBC4041D874F6759F9D5B415C29CECE0BBD404170492FEB969D5B4132E15DC81FBD4041F1A91E89939D5B411F78CEF836BD404185B036C6909D5B41A8C9700D4BBD404134DD567A8E9D5B416D7973EC5FBD404157349ECF8C9D5B41EA2924E876BD4041F6436B3B8B9D5B41E33A896191BD404197B955348A9D5B41B308EDC0A1BD40412E94D9028A9D5B41A28B133393BD4041477E8F7CC99D5B41062F5D6AD9BC40411A876C2EEC9D5B414ADA9973B4BC4041DB0523CAAC9D5B416C5263087BBC40412EFAFAC8B29D5B41,280203_4.0001.38,warmińsko-mazurskie,braniewski,Frombork,1,38,2024/04/27,94000,Łąka,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3626535887659155/?sale_post_id=3626535887659155,,42732.26,https://storage.googleapis.com/my-website-bucketstrona/280203_4.0001.29.jpg,"54.363943,19.709073",,yes
0103000020110F00000100000005000000021E7F32CDC33A41471DD0A524805941E23868B37EC33A41096073B11E80594174FC20E87FC33A41100D385216805941681662F1C2C33A41E0429AC518805941021E7F32CDC33A41471DD0A524805941,020103_2.0002.1140/6,dolnośląskie,bolesławiecki,Gromadka,Gromadka,1140/6,2024/04/19,88000,x,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3621603198152424/,,1120.89,https://s2.adresowa.pl/oi/45/25/2c14ae_d8f7_xbig-dzialka-budowlana-boleslawiecki-gromadka.jpg,"51.357567,15.756646",,yes
0103000020110F0000010000000700000029B6A864082A3F41994432E07DF05B4136A089BBF8293F419A0D73427EF05B4124C07E4CF1293F410DA2FD826BF05B412B8CE962662A3F41CE08081468F05B41B9210A0A6E2A3F4175288E577BF05B41542FFB28352A3F41C48A74C77CF05B4129B6A864082A3F41994432E07DF05B41,221104_5.0002.69/3,pomorskie,pucki,Władysławowo,Chłapowo,69/3,2024/04/27,87500,R,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3626874564291954/?sale_post_id=3626874564291954,,2995.96,https://storage.googleapis.com/my-website-bucketstrona/221104_5.0002.691.jpg,"54.804983,18.347333",,yes
0103000020110F0000010000000600000069BF1FA94A6A4041B507B83828235941C73AD7974E6A404195EDA3E42F2359412FD0C09A536A4041CCFE80AC392359412B6DBE03436A4041B888734D3C2359412B3C45D3396A4041947299632A23594169BF1FA94A6A4041B507B83828235941,240410_2.0025.194/6,śląskie,częstochowski,Mstów,Zawada,194/6,2024/04/25,86200,x,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3624238727888871/?sale_post_id=3624238727888871,,1012.98,https://storage.googleapis.com/my-website-bucketstrona/240410_2.0025.1945.jpg,"50.820713,19.327843",,yes
0103000020110F000001000000070000006B65121E52654341550C06ECAD8C5941A7F3CD32D964434168D469F2FC8C5941917AE4F9BA644341C15FB758FA8C59419611E9CA8E64434188130389F68C5941C05F6907116543415F62573C9F8C59412F7AF7341F654341F4D2286FA28C59416B65121E52654341550C06ECAD8C5941,060810_5.0009.352,lubelskie,lubartowski,Ostrów Lubelski,Rozkopaczew,352,2024/04/21,83000,x,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3623123431333734/?sale_post_id=3623123431333734,,22197.52,https://storage.googleapis.com/my-website-bucketstrona/060810_5.0009.352.jpg,"51.430449,22.835653",,yes
0103000020110F0000010000000B000000E4645CC6106A4041F5284EC24223594114E5C6040B6A4041BC443D4A4123594138570998056A4041EA3810263F23594155487F64046A40410D3E19CF3D23594152DB49311B6A40410F8983E139235941D9AD1E211A6A40419700D86D382359414D76C94D2D6A404170AE16F53423594185ACB36A326A404129C568EE3E23594128473E4F1A6A4041330C9CC04223594194ADF811186A40418D8AE11643235941E4645CC6106A4041F5284EC242235941,240410_2.0025.194/4,śląskie,częstochowski,Mstów,Zawada,194/4,2024/04/25,96800,x,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3624238727888871/?sale_post_id=3624238727888871,,1136.78,https://previews.dropbox.com/p/thumb/ACSOJbD2QQx60ZRCZSbtfSaQb_haSyY7Xxw5Rgafu6FT93rIQtxdEqGkXUcLty-UjWXLSFUBTzZT0KV2sdsidpJ06lL7vbXJhpnL6LaoKUfB5Z_q0knGtKYDjNq-LIbpqjmF7-HZ1dD0E5638_jEt9y6LVfpGGBmBCfIvGDKeHFD3PokWZs7dhFMVI_RohXzrXEpfse0v_01lI_Xa8u-TGLQ2gtwmLL1NbjkQnR-B3MlV86t3bXCx6figTWz3A_z6FYSgvRpvY5x_WRiLoYlpiywY10Xld6MhQmA4t0mudzUGfup5jeyafcddBiYoL0GXZ0NbzY3t6oVsBPvv5aj8KP0/p.jpeg,"50.820954,19.327113",,yes
0103000020110F00000100000006000000C4C065566ACF4041B044198A4A485841D1C146F064CF40412B928A114448584178A12C4475CF4041DC6EFB2C3F4858415917713778CF4041B710174B3E4858417CCEA29B7ECF4041617F243B45485841C4C065566ACF4041B044198A4A485841,121111_2.0003.265/11,małopolskie,nowotarski,Raba Wyżna,Harkabuz,265/11,2024/04/23,50000,x,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3623549691291108/?sale_post_id=3623549691291108,,556.76,https://storage.googleapis.com/my-website-bucketstrona/121111_2.0003.26510.jpg,"49.531065,19.793147",,yes
0103000020110F00000100000005000000805FD95C8C1E434190F6F5928A2E5B4164130D00701E4341595D4F169F2E5B4104137E4E5A1E4341DD4D5DEF9D2E5B41DA5826DA731E4341F6FE5247892E5B41805FD95C8C1E434190F6F5928A2E5B41,280504_2.0036.74/6,warmińsko-mazurskie,ełcki,Prostki,Wiśniowo Ełckie,74/6,2024/04/29,83000,x,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3627240827588661/?sale_post_id=3627240827588661,,1424.26,https://storage.googleapis.com/my-website-bucketstrona/280504_2.0036.741.jpg,"53.763977,22.511397",,yes
0103000020110F0000010000000500000065AB81B92BA54141116A38F971695A41ACF7BE1035A54141C7E7FF1166695A41C7F9B8914DA5414102A0E2E66A695A4173109F3C44A5414164B81FCE76695A4165AB81B92BA54141116A38F971695A41,142405_2.0018.60/30,mazowieckie,pułtuski,Świercze,Prusinowice,60/30,2024/05/13,55000,x,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3637863633193047/?sale_post_id=3637863633193047,,991.25,https://storage.googleapis.com/my-website-bucketstrona/142405_2.0018.6032.jpg,"52.678263,20.776463",,yes
0103000020110F000001000000080000002EABEC80CECE4341B3467836805E5A417561278BCFCE4341847CEC197F5E5A4121F8933ED1CE4341E69666DC795E5A41DA76E74A0BCF43417652CF11875E5A41F129C7CA0BCF434123352FC8945E5A41B4FD727BC7CE43411708322C855E5A4193D017DAC7CE43411B1DE8BD845E5A412EABEC80CECE4341B3467836805E5A41,200507_5.0011.683/2,podlaskie,hajnowski,Kleszczele,Suchowolce,683/2,2024/05/15,69000,X,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3638970036415740/?sale_post_id=3638970036415740,,2484.78,https://storage.googleapis.com/my-website-bucketstrona/200507_5.0011.6832.jpg,"52.617409,23.323076",,yes
0103000020110F000001000000050000005C5933BECD3540410CF0B652E85E59414CFA61FFD6354041DE770E1F0B5F594107024C5ECA354041EA7606F70B5F594141F11811C1354041063EDF2FE95E59415C5933BECD3540410CF0B652E85E5941,100908_2.0006.421/1,łódzkie,pajęczański,Sulmierzyce,Dworszowice Pakosz.,421/1,2024/05/16,,Budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3639521686360575/?sale_post_id=3639521686360575,,1409.52,https://storage.googleapis.com/my-website-bucketstrona/Sulmierzyce%20zdj%C4%99cie.jpg,"51.166826,19.086469",,yes
0103000020110F000001000000060000003E036C3613A5414174F34C246D695A4183BF35A61BA5414151706D6462695A41A626E6DA1EA54141E25A1FB161695A41ACF7BE1035A54141C7E7FF1166695A4165AB81B92BA54141116A38F971695A413E036C3613A5414174F34C246D695A41,142405_2.0018.60/31,mazowieckie,pułtuski,Świercze,Prusinowice,60/31,2024/05/13,55000,x,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3637863633193047/?sale_post_id=3637863633193047,,986.94,https://storage.googleapis.com/my-website-bucketstrona/142405_2.0018.6032.jpg,"52.678164,20.776026",,yes
0103000020110F00000100000005000000D727B7C4FF9140417D05348534E45941CF89929FF191404122413A1238E45941B654F907E6914041A16AA8762CE45941EF0AC049F4914041C59C09E128E45941D727B7C4FF9140417D05348534E45941,102009_2.0021.329/2,łódzkie,zgierski,Zgierz,Kębliny,329/2,2024/04/24,75300,x,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3624616877851056/,,627.51,https://storage.googleapis.com/my-website-bucketstrona/102009_2.0021.3292.jpg,"51.928824,19.510311",,yes
0103000020110F000001000000060000003DED7458D3E64141F43CF7C587F55941E1A88EB605E74141243323B38EF559416690220909E741415AAD89A388F559418A4ED8B0EBE6414175818E9484F559419CEBC7B2D6E64141C6B5D9AB81F559413DED7458D3E64141F43CF7C587F55941,141804_5.0007.13/3,mazowieckie,piaseczyński,Piaseczno,Chojnów,13/3,2024/04/18,50000,Rolna,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3621086434870767/?sale_post_id=3621086434870767,,998.12,https://storage.googleapis.com/my-website-bucketstrona/Piaseczno%20zdj%C4%99cie.jpg,"52.027094,21.078615",,yes
0103000020110F00000100000006000000070B692177534141927232870A3D58413928AC68735341414DE42AD80A3D58419139135567534141BE8DB6C9F83C584121BF054581534141281C4E8EF43C584188DA646C8453414176281A11083D5841070B692177534141927232870A3D5841,121106_2.0003.2777,małopolskie,nowotarski,Krościenko nad Dunajcem,Krościenko Nad Dunajcem,2777,2024/05/22,x,x,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3643639859282091/?sale_post_id=3643639859282091,,1461.58,https://storage.googleapis.com/my-website-bucketstrona/Kro%C5%9Bcienko%20Zdj%C4%99cie.jpg,"49.463739,20.400377",,yes
0103000020110F00000100000009000000B3EE442A49534141C2F83CD7FF3C5841FCEEEECC5853414193BF4A62FC3C5841CCB8DE23635341414A17E2B9F93C58419139135567534141BE8DB6C9F83C58413928AC68735341414DE42AD80A3D5841272EEAEA695341410B471E5D0A3D5841749E32BB68534141F158C5B3073D584170D06B005B53414127F2D329083D5841B3EE442A49534141C2F83CD7FF3C5841,121106_2.0003.2776,małopolskie,nowotarski,Krościenko nad Dunajcem,Krościenko Nad Dunajcem,2776,2024/05/22,x,x,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3643639859282091/?sale_post_id=3643639859282091,,1279.36,https://storage.googleapis.com/my-website-bucketstrona/Kro%C5%9Bcienko%20Zdj%C4%99cie.jpg,"49.463801,20.399959",,yes
0103000020110F0000010000000A000000AE3774B2155C4241C5BD95025E6258410191DD1E175C4241FC95D2515D6258418FD2E4C7305C42411C2730D7506258410AD7917D495C42410F630FC55B62584199ED572D525C42412ABD85A15E6258410B07C8F4355C4241252E1B036D625841731462F0395C42414B78B7096F62584140A11C5E385C42418326D8A56F625841435EA7B92F5C42419E8938406B625841AE3774B2155C4241C5BD95025E625841,180704_5.0008.371/3,podkarpackie,krośnieński,Jedlicze,Poręby,371/3,2024/05/15,82500,X,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3639374246375319/?sale_post_id=3639374246375319,,2899.38,https://storage.googleapis.com/my-website-bucketstrona/Krosno%20zdj%C4%99cie.jpg,"49.686670,21.617981",,yes
0103000020110F00000100000006000000E7705B70970E4241D9015A13F4C45941627ADBDFA10E42415F5844B6FCC4594136D3A156880E424191CBAF9604C55941E2F78A8D860E424144B62F2405C5594190ECFE007C0E4241CE9D7A68FCC45941E7705B70970E4241D9015A13F4C45941,140704_2.0026.129/4,mazowieckie,kozienicki,Grabów nad Pilicą,Tomczyn,129/4,2024/04/18,,?,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3616850898627654/?sale_post_id=3616850898627654,,999.31,X,"51.751483,21.260877",,yes
0103000020110F00000100000005000000FC49B2BF3EFE404183EA9963F48E5B41C54A0E76F1FD404174857300048F5B41F54719B5C4FD40417EFA4C90EC8E5B4190ADA4E0F6FD404118EC91D3CE8E5B41FC49B2BF3EFE404183EA9963F48E5B41,280206_2.0016.11/2,warmińsko-mazurskie,braniewski,Płoskinia,Tolkowiec,11/2,2024/05/18,119000,x,https://www.facebook.com/groups/1774804752832287/pending_posts/3641010962878314/,,8911.16,https://storage.googleapis.com/my-website-bucketstrona/P%C5%82oskinia%20zdj%C4%99cie.jpg,"54.284594,20.007231",,yes
0103000020110F00000100000006000000068141F598D93D4165485ACBB7AF5A413AF9296594D93D41761BBF00B9AF5A4180308DD679D93D41195A2AB6B2AF5A41DDE662C7ABD93D41F4999C78A5AF5A41E1F8641EC6D93D41CCC6F0D0ABAF5A41068141F598D93D4165485ACBB7AF5A41,041001_5.0030.636/7,kujawsko-pomorskie,nakielski,Kcynia,Studzienki,636/7,2024/05/18,,x,x,,960.09,https://storage.googleapis.com/my-website-bucketstrona/444224500_2646391312187576_7006740316893743485_n.jpg,"53.068316,17.573345",,
0103000020110F0000010000000500000034EAA5899BD93D41A017D942BFAF5A41278C3F9557D93D4176CF316BC2AF5A41CF41B2254AD93D4173A32E3EB0AF5A4148AE1CEE58D93D4110DEA57DAFAF5A4134EAA5899BD93D41A017D942BFAF5A41,041001_5.0030.636/5,kujawsko-pomorskie,nakielski,Kcynia,Studzienki,636/5,2024/05/18,,x,xx,,1127.75,https://storage.googleapis.com/my-website-bucketstrona/444224500_2646391312187576_7006740316893743485_n.jpg,"53.068559,17.572862",,
0103000020110F00000100000005000000279349A074D93D4145494B6E99AF5A415CE5B4BD44D93D4171030221A6AF5A416EE272332AD93D414D327FD79FAF5A41C7AB08165AD93D41A3B0CD2493AF5A41279349A074D93D4145494B6E99AF5A41,041001_5.0030.636/10,kujawsko-pomorskie,nakielski,Kcynia,Studzienki,636/10,2024/05/18,,x,x,,922.1,https://storage.googleapis.com/my-website-bucketstrona/zdjecie%20dzialki.jpg,"53.067914,17.572621",,
0103000020110F00000100000008000000A7EEA02AFFD83D410013BBA7B0AF5A413290E2F2F7D83D41919490AAAFAF5A41636D45BBF6D83D41A28EEBEEA1AF5A419B2174BA04D93D412051D9399DAF5A41ABFA0E7B0CD93D41DCB31C629DAF5A41F52E279249D93D416AC4C2D8ABAF5A41DD316A9A46D93D41FC683C06ADAF5A41A7EEA02AFFD83D410013BBA7B0AF5A41,041001_5.0030.636/12,kujawsko-pomorskie,nakielski,Kcynia,Studzienki,636/12,2024/05/18,,x,x,,1400.65,https://storage.googleapis.com/my-website-bucketstrona/zdjecie%20dzialki.jpg,"53.068173,17.572108",,
